time,foot0_x,foot0_y,foot0_z,foot1_x,foot1_y,foot1_z,foot2_x,foot2_y,foot2_z,foot3_x,foot3_y,foot3_z,foot4_x,foot4_y,foot4_z,foot5_x,foot5_y,foot5_z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.09518,0.350003,-0.329999,1.15594e-06,0.126752,-0.39737,0.0587408,-0.350001,-0.329997,8.41986e-07,0.467093,0.336474,0.0615292,0.0500027,0.389999,1.15594e-06,-0.283847,0.328909,0.0598924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.1051,0.350003,-0.329999,1.16773e-06,0.12765,-0.397717,0.058782,-0.350001,-0.329997,8.50578e-07,0.468705,0.336753,0.0615849,0.0500027,0.389999,1.16773e-06,-0.283126,0.329134,0.0599252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.11507,0.350003,-0.329999,1.17953e-06,0.128549,-0.398071,0.0588138,-0.350001,-0.329997,8.5917e-07,0.470322,0.337034,0.0616317,0.0500028,0.389999,1.17953e-06,-0.282405,0.329365,0.0599483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.12508,0.350003,-0.329999,1.19132e-06,0.129449,-0.398431,0.0588361,-0.350001,-0.329997,8.67762e-07,0.471944,0.337319,0.0616694,0.0500028,0.389999,1.19132e-06,-0.281683,0.329603,0.0599615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.13504,0.350003,-0.329999,1.20312e-06,0.13035,-0.398796,0.0588489,-0.350001,-0.329997,8.76353e-07,0.47357,0.337607,0.0616981,0.0500028,0.389999,1.20312e-06,-0.280961,0.329848,0.0599649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.14506,0.350003,-0.329999,1.21491e-06,0.131252,-0.399167,0.0588523,-0.350001,-0.329997,8.84945e-07,0.475201,0.337897,0.0617176,0.0500028,0.389999,1.21491e-06,-0.280238,0.330099,0.0599584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.15496,0.350003,-0.329999,1.22671e-06,0.132156,-0.399544,0.0588461,-0.350001,-0.329997,8.93537e-07,0.476837,0.33819,0.0617281,0.0500029,0.389999,1.22671e-06,-0.279515,0.330355,0.0599421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.16505,0.350003,-0.329999,1.2385e-06,0.13306,-0.399927,0.0588304,-0.350001,-0.329997,9.02128e-07,0.478476,0.338485,0.0617293,0.0500029,0.389999,1.2385e-06,-0.278792,0.330619,0.059916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.17501,0.350003,-0.329999,1.2503e-06,0.133966,-0.400316,0.0588051,-0.350001,-0.329997,9.1072e-07,0.480119,0.338783,0.0617212,0.0500029,0.389999,1.2503e-06,-0.278068,0.330888,0.0598799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.18507,0.350003,-0.329999,1.26209e-06,0.134872,-0.400709,0.0587702,-0.350001,-0.329997,9.19312e-07,0.481766,0.339083,0.0617038,0.050003,0.389999,1.26209e-06,-0.277344,0.331163,0.059834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.19501,0.350003,-0.329999,1.27389e-06,0.135779,-0.401109,0.0587257,-0.350001,-0.329997,9.27903e-07,0.483417,0.339386,0.0616771,0.050003,0.389999,1.27389e-06,-0.276619,0.331445,0.0597781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.23543,0.350003,-0.329999,1.28568e-06,0.136687,-0.401513,0.0586714,-0.350001,-0.329997,9.36495e-07,0.485071,0.33969,0.0616408,0.050003,0.389999,1.28568e-06,-0.275895,0.331732,0.0597123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.24564,0.350003,-0.329999,1.29748e-06,0.137595,-0.401923,0.0586074,-0.350001,-0.329997,9.45087e-07,0.486728,0.339996,0.061595,0.050003,0.389999,1.29748e-06,-0.275169,0.332026,0.0596364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.25563,0.350003,-0.329999,1.30927e-06,0.138505,-0.402338,0.0585337,-0.350001,-0.329997,9.53679e-07,0.488389,0.340305,0.0615395,0.0500031,0.389999,1.30927e-06,-0.274444,0.332325,0.0595506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.26562,0.350003,-0.329999,1.32107e-06,0.139415,-0.402757,0.0584501,-0.350001,-0.329997,9.6227e-07,0.490052,0.340615,0.0614744,0.0500031,0.389999,1.32107e-06,-0.273718,0.33263,0.0594546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.27564,0.350003,-0.329999,1.33286e-06,0.140326,-0.403182,0.0583566,-0.350001,-0.329997,9.70862e-07,0.491718,0.340927,0.0613994,0.0500031,0.389999,1.33286e-06,-0.272992,0.332941,0.0593486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.28564,0.350003,-0.329999,1.34466e-06,0.141237,-0.403611,0.0582532,-0.350001,-0.329997,9.79454e-07,0.493387,0.34124,0.0613145,0.0500031,0.389999,1.34466e-06,-0.272266,0.333257,0.0592323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.29564,0.350003,-0.329999,1.35645e-06,0.142148,-0.404046,0.0581397,-0.350001,-0.329997,9.88045e-07,0.495057,0.341555,0.0612196,0.0500032,0.389999,1.35645e-06,-0.27154,0.333579,0.0591059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.30556,0.350003,-0.329999,1.36825e-06,0.143061,-0.404484,0.0580162,-0.350001,-0.329997,9.96637e-07,0.49673,0.341871,0.0611145,0.0500032,0.389999,1.36825e-06,-0.270813,0.333906,0.0589692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.31581,0.350003,-0.329999,1.38005e-06,0.143973,-0.404927,0.0578825,-0.350001,-0.329997,1.00523e-06,0.498405,0.342189,0.0609992,0.0500032,0.389999,1.38005e-06,-0.270086,0.334239,0.0588222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.32572,0.350003,-0.329999,1.39184e-06,0.144886,-0.405374,0.0577386,-0.350001,-0.329997,1.01382e-06,0.500081,0.342508,0.0608736,0.0500033,0.389999,1.39184e-06,-0.26936,0.334577,0.0586647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.33563,0.350003,-0.329999,1.40364e-06,0.145799,-0.405826,0.0575843,-0.350001,-0.329997,1.02241e-06,0.501758,0.342828,0.0607376,0.0500033,0.389999,1.40364e-06,-0.268632,0.33492,0.0584969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.34571,0.350003,-0.329999,1.41543e-06,0.146713,-0.406281,0.0574197,-0.350001,-0.329997,1.031e-06,0.503437,0.343148,0.0605909,0.0500033,0.389999,1.41543e-06,-0.267905,0.335268,0.0583185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.35554,0.350003,-0.329999,1.42723e-06,0.147626,-0.406741,0.0572447,-0.350001,-0.329997,1.0396e-06,0.505117,0.34347,0.0604335,0.0500033,0.389999,1.42723e-06,-0.267178,0.335621,0.0581295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.36566,0.350003,-0.329999,1.43902e-06,0.14854,-0.407204,0.057059,-0.350001,-0.329997,1.04819e-06,0.506797,0.343792,0.0602653,0.0500034,0.389999,1.43902e-06,-0.266451,0.335979,0.0579299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.37581,0.350003,-0.329999,1.45082e-06,0.149454,-0.407671,0.0568628,-0.350001,-0.329997,1.05678e-06,0.508478,0.344116,0.0600861,0.0500034,0.389999,1.45082e-06,-0.265723,0.336342,0.0577195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.38574,0.350003,-0.329999,1.46261e-06,0.150367,-0.408141,0.0566558,-0.350001,-0.329997,1.06537e-06,0.510159,0.344439,0.0598958,0.0500034,0.389999,1.46261e-06,-0.264996,0.336709,0.0574984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.39556,0.350003,-0.329999,1.47441e-06,0.151281,-0.408615,0.056438,-0.350001,-0.329997,1.07396e-06,0.511839,0.344763,0.0596942,0.0500035,0.389999,1.47441e-06,-0.264269,0.337081,0.0572663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.40569,0.350003,-0.329999,1.4862e-06,0.152194,-0.409091,0.0562092,-0.350001,-0.329997,1.08255e-06,0.51352,0.345088,0.0594813,0.0500035,0.389999,1.4862e-06,-0.263541,0.337458,0.0570233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.41574,0.350004,-0.329999,1.498e-06,0.153107,-0.409571,0.0559694,-0.350001,-0.329997,1.09115e-06,0.5152,0.345413,0.0592567,0.0500035,0.389999,1.498e-06,-0.262814,0.337838,0.0567691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.42564,0.350004,-0.329999,1.50979e-06,0.15402,-0.410054,0.0557185,-0.350001,-0.329997,1.09974e-06,0.516879,0.345738,0.0590205,0.0500035,0.389999,1.50979e-06,-0.262087,0.338223,0.0565039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.43574,0.350004,-0.329999,1.52159e-06,0.154933,-0.410539,0.0554563,-0.350001,-0.329997,1.10833e-06,0.518557,0.346063,0.0587725,0.0500036,0.389999,1.52159e-06,-0.26136,0.338612,0.0562273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.44577,0.350004,-0.329999,1.53338e-06,0.155845,-0.411027,0.0551828,-0.350001,-0.329997,1.11692e-06,0.520234,0.346388,0.0585124,0.0500036,0.389999,1.53338e-06,-0.260633,0.339004,0.0559395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.45564,0.350004,-0.329999,1.54518e-06,0.156756,-0.411518,0.0548978,-0.350001,-0.329997,1.12551e-06,0.521909,0.346713,0.0582401,0.0500036,0.389999,1.54518e-06,-0.259906,0.3394,0.0556401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.4657,0.350004,-0.329999,1.55697e-06,0.157667,-0.41201,0.0546012,-0.350001,-0.329997,1.1341e-06,0.523582,0.347037,0.0579555,0.0500036,0.389999,1.55697e-06,-0.259179,0.3398,0.0553292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.4757,0.350004,-0.329999,1.56877e-06,0.158577,-0.412505,0.054293,-0.350001,-0.329996,1.1427e-06,0.525253,0.347362,0.0576584,0.0500037,0.389999,1.56877e-06,-0.258453,0.340204,0.0550067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.48569,0.350004,-0.329999,1.58056e-06,0.159487,-0.413002,0.0539729,-0.350001,-0.329996,1.15129e-06,0.526921,0.347686,0.0573487,0.0500037,0.389999,1.58056e-06,-0.257727,0.34061,0.0546724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.49565,0.350004,-0.329999,1.59236e-06,0.160396,-0.4135,0.0536409,-0.350002,-0.329996,1.15988e-06,0.528586,0.348009,0.057026,0.0500037,0.389999,1.59236e-06,-0.257001,0.34102,0.0543262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.50563,0.350004,-0.329999,1.60416e-06,0.161303,-0.414,0.0532968,-0.350002,-0.329996,1.16847e-06,0.530249,0.348332,0.0566904,0.0500038,0.389999,1.60416e-06,-0.256276,0.341433,0.053968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.51571,0.350004,-0.329999,1.61595e-06,0.16221,-0.414501,0.0529405,-0.350002,-0.329996,1.17706e-06,0.531907,0.348655,0.0563416,0.0500038,0.389999,1.61595e-06,-0.25555,0.341848,0.0535977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.52565,0.350004,-0.329999,1.62775e-06,0.163116,-0.415003,0.0525719,-0.350002,-0.329996,1.18565e-06,0.533562,0.348976,0.0559793,0.0500038,0.389999,1.62775e-06,-0.254826,0.342266,0.0532152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.53562,0.350004,-0.329999,1.63954e-06,0.16402,-0.415506,0.0521909,-0.350002,-0.329996,1.19425e-06,0.535213,0.349297,0.0556036,0.0500038,0.389999,1.63954e-06,-0.254101,0.342687,0.0528203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.5457,0.350004,-0.329999,1.65134e-06,0.164923,-0.41601,0.0517972,-0.350002,-0.329996,1.20284e-06,0.53686,0.349616,0.0552141,0.0500039,0.389999,1.65134e-06,-0.253377,0.343109,0.052413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.55563,0.350004,-0.329999,1.66313e-06,0.165825,-0.416515,0.0513909,-0.350002,-0.329996,1.21143e-06,0.538501,0.349935,0.0548106,0.0500039,0.389999,1.66313e-06,-0.252654,0.343534,0.051993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.5657,0.350004,-0.329999,1.67493e-06,0.166725,-0.41702,0.0509717,-0.350002,-0.329996,1.22002e-06,0.540138,0.350253,0.0543931,0.0500039,0.389999,1.67493e-06,-0.251931,0.343961,0.0515604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.57574,0.350004,-0.329999,1.68672e-06,0.167624,-0.417525,0.0505395,-0.350002,-0.329996,1.22861e-06,0.541769,0.350569,0.0539613,0.050004,0.389999,1.68672e-06,-0.251208,0.344389,0.0511148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.58564,0.350004,-0.329999,1.69852e-06,0.168521,-0.41803,0.0500942,-0.350002,-0.329996,1.2372e-06,0.543395,0.350884,0.053515,0.050004,0.389999,1.69852e-06,-0.250487,0.344819,0.0506564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.59558,0.350004,-0.329999,1.71031e-06,0.169417,-0.418535,0.0496356,-0.350002,-0.329996,1.2458e-06,0.545014,0.351197,0.053054,0.050004,0.389999,1.71031e-06,-0.249766,0.34525,0.0501847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.60566,0.350004,-0.329999,1.72211e-06,0.17031,-0.419039,0.0491636,-0.350002,-0.329996,1.25439e-06,0.546627,0.351509,0.0525781,0.050004,0.389999,1.72211e-06,-0.249045,0.345683,0.0496999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.61564,0.350004,-0.329999,1.7339e-06,0.171202,-0.419543,0.048678,-0.350002,-0.329996,1.26298e-06,0.548233,0.35182,0.0520872,0.0500041,0.389999,1.7339e-06,-0.248325,0.346116,0.0492016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.62567,0.350004,-0.329999,1.7457e-06,0.172092,-0.420045,0.0481788,-0.350002,-0.329996,1.27157e-06,0.549832,0.352128,0.0515811,0.0500041,0.389999,1.7457e-06,-0.247606,0.34655,0.0486898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.63579,0.350004,-0.329999,1.75749e-06,0.172979,-0.420547,0.0476657,-0.350002,-0.329996,1.28016e-06,0.551423,0.352435,0.0510595,0.0500041,0.389999,1.75749e-06,-0.246888,0.346984,0.0481644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.64568,0.350004,-0.329999,1.76929e-06,0.173864,-0.421047,0.0471386,-0.350002,-0.329996,1.28875e-06,0.553006,0.35274,0.0505222,0.0500041,0.389999,1.76929e-06,-0.246171,0.347418,0.0476251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.65554,0.350004,-0.329999,1.78108e-06,0.174747,-0.421545,0.0465974,-0.350002,-0.329996,1.29735e-06,0.554581,0.353043,0.0499692,0.0500042,0.389999,1.78108e-06,-0.245454,0.347853,0.0470719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.66572,0.350004,-0.329999,1.79288e-06,0.175628,-0.422042,0.0460419,-0.350002,-0.329996,1.30594e-06,0.556147,0.353344,0.0494001,0.0500042,0.389999,1.79288e-06,-0.244738,0.348287,0.0465046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.6757,0.350004,-0.329999,1.80467e-06,0.176505,-0.422536,0.045472,-0.350002,-0.329996,1.31453e-06,0.557705,0.353642,0.0488148,0.0500042,0.389999,1.80467e-06,-0.244024,0.348721,0.0459231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.68572,0.350004,-0.329999,1.81647e-06,0.17738,-0.423028,0.0448875,-0.350002,-0.329996,1.32312e-06,0.559252,0.353938,0.0482131,0.0500043,0.389999,1.81647e-06,-0.24331,0.349153,0.0453272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.69574,0.350004,-0.329999,1.82827e-06,0.178253,-0.423517,0.0442883,-0.350002,-0.329996,1.33171e-06,0.56079,0.354232,0.0475949,0.0500043,0.389999,1.82827e-06,-0.242597,0.349585,0.0447168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.70581,0.350004,-0.329999,1.84006e-06,0.179122,-0.424003,0.0436743,-0.350002,-0.329996,1.3403e-06,0.562317,0.354523,0.0469598,0.0500043,0.389999,1.84006e-06,-0.241886,0.350016,0.0440916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.71568,0.350004,-0.329999,1.85186e-06,0.179988,-0.424486,0.0430452,-0.350002,-0.329996,1.3489e-06,0.563834,0.354812,0.0463077,0.0500043,0.389999,1.85186e-06,-0.241176,0.350445,0.0434517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.72582,0.350004,-0.329999,1.86365e-06,0.180852,-0.424966,0.0424009,-0.350002,-0.329996,1.35749e-06,0.56534,0.355098,0.0456385,0.0500044,0.389999,1.86365e-06,-0.240466,0.350872,0.0427968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.73589,0.350004,-0.329999,1.87545e-06,0.181712,-0.425441,0.0417414,-0.350002,-0.329996,1.36608e-06,0.566834,0.355381,0.044952,0.0500044,0.389999,1.87545e-06,-0.239759,0.351297,0.0421268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74561,0.350004,-0.329999,1.88724e-06,0.182568,-0.425913,0.0410664,-0.350002,-0.329996,1.37467e-06,0.568316,0.355661,0.0442478,0.0500044,0.389999,1.88724e-06,-0.239052,0.351719,0.0414415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.75572,0.350004,-0.329999,1.89904e-06,0.183421,-0.42638,0.0403758,-0.350002,-0.329996,1.38326e-06,0.569785,0.355937,0.043526,0.0500044,0.389999,1.89904e-06,-0.238347,0.352139,0.0407408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.76582,0.350004,-0.329999,1.91083e-06,0.18427,-0.426843,0.0396694,-0.350002,-0.329996,1.39186e-06,0.571242,0.356211,0.0427863,0.0500045,0.389999,1.91083e-06,-0.237643,0.352556,0.0400246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.77564,0.350005,-0.329999,1.92263e-06,0.185116,-0.427301,0.0389472,-0.350002,-0.329996,1.40045e-06,0.572686,0.356481,0.0420284,0.0500045,0.389999,1.92263e-06,-0.23694,0.352969,0.0392926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.78574,0.350005,-0.329999,1.93442e-06,0.185958,-0.427753,0.038209,-0.350002,-0.329996,1.40904e-06,0.574116,0.356748,0.0412524,0.0500045,0.389999,1.93442e-06,-0.23624,0.353379,0.0385448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.79576,0.350005,-0.329999,1.94622e-06,0.186795,-0.4282,0.0374546,-0.350002,-0.329996,1.41763e-06,0.575531,0.357011,0.0404578,0.0500046,0.389999,1.94622e-06,-0.23554,0.353785,0.037781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.80565,0.350005,-0.329999,1.95801e-06,0.187629,-0.428641,0.0366839,-0.350002,-0.329996,1.42622e-06,0.576933,0.35727,0.0396447,0.0500046,0.389999,1.95801e-06,-0.234842,0.354187,0.0370011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.81566,0.350005,-0.329999,1.96981e-06,0.188458,-0.429076,0.0358968,-0.350002,-0.329996,1.43481e-06,0.578319,0.357526,0.0388128,0.0500046,0.389999,1.96981e-06,-0.234146,0.354584,0.0362048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.82579,0.350005,-0.329999,1.9816e-06,0.189283,-0.429505,0.0350931,-0.350002,-0.329996,1.44341e-06,0.579689,0.357777,0.037962,0.0500046,0.389999,1.9816e-06,-0.233452,0.354976,0.0353922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.83565,0.350005,-0.329999,1.9934e-06,0.190103,-0.429926,0.0342727,-0.350002,-0.329996,1.452e-06,0.581044,0.358024,0.037092,0.0500047,0.389999,1.9934e-06,-0.232759,0.355363,0.034563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.84572,0.350005,-0.329999,2.00519e-06,0.190918,-0.430341,0.0334355,-0.350002,-0.329996,1.46059e-06,0.582382,0.358267,0.0362028,0.0500047,0.389999,2.00519e-06,-0.232069,0.355744,0.033717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.85576,0.350005,-0.329999,2.01699e-06,0.191729,-0.430747,0.0325814,-0.350002,-0.329995,1.46918e-06,0.583704,0.358505,0.0352941,0.0500047,0.389999,2.01699e-06,-0.23138,0.356119,0.0328543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.86567,0.350005,-0.329999,2.02878e-06,0.192535,-0.431146,0.0317101,-0.350002,-0.329995,1.47777e-06,0.585008,0.358738,0.034366,0.0500048,0.389999,2.02878e-06,-0.230693,0.356488,0.0319745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.87563,0.350005,-0.329999,2.04058e-06,0.193336,-0.431537,0.0308217,-0.350002,-0.329995,1.48636e-06,0.586294,0.358967,0.033418,0.0500048,0.389999,2.04058e-06,-0.230008,0.35685,0.0310777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.88575,0.350005,-0.329999,2.05238e-06,0.194131,-0.431919,0.029916,-0.350002,-0.329995,1.49496e-06,0.587562,0.359191,0.0324503,0.0500048,0.389999,2.05238e-06,-0.229325,0.357205,0.0301636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.89557,0.350005,-0.329999,2.06417e-06,0.194921,-0.432292,0.0289928,-0.350002,-0.329995,1.50355e-06,0.588811,0.359409,0.0314626,0.0500048,0.389999,2.06417e-06,-0.228645,0.357552,0.0292322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.90568,0.350005,-0.329999,2.07597e-06,0.195705,-0.432656,0.0280521,-0.350002,-0.329995,1.51214e-06,0.590041,0.359622,0.0304547,0.0500049,0.389999,2.07597e-06,-0.227966,0.357892,0.0282832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.91578,0.350005,-0.329999,2.08776e-06,0.196484,-0.43301,0.0270938,-0.350002,-0.329995,1.52073e-06,0.591251,0.35983,0.0294266,0.0500049,0.389999,2.08776e-06,-0.22729,0.358223,0.0273167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.92576,0.350005,-0.329999,2.09956e-06,0.197257,-0.433354,0.0261177,-0.350002,-0.329995,1.52932e-06,0.59244,0.360031,0.0283782,0.0500049,0.389999,2.09956e-06,-0.226616,0.358545,0.0263324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.93563,0.350005,-0.329999,2.11135e-06,0.198024,-0.433687,0.0251238,-0.350002,-0.329995,1.53791e-06,0.59361,0.360227,0.0273093,0.0500049,0.389999,2.11135e-06,-0.225945,0.358859,0.0253303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.94577,0.350005,-0.329999,2.12315e-06,0.198785,-0.434009,0.0241119,-0.350002,-0.329995,1.54651e-06,0.594757,0.360416,0.0262198,0.050005,0.389999,2.12315e-06,-0.225276,0.359162,0.0243103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.9558,0.350005,-0.329999,2.13494e-06,0.19954,-0.43432,0.0230821,-0.350002,-0.329995,1.5551e-06,0.595884,0.360599,0.0251097,0.050005,0.389999,2.13494e-06,-0.224609,0.359456,0.0232722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.96569,0.350005,-0.329999,2.14674e-06,0.200288,-0.43462,0.0220341,-0.350002,-0.329995,1.56369e-06,0.596988,0.360776,0.0239788,0.050005,0.389999,2.14674e-06,-0.223945,0.359739,0.022216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.97566,0.350005,-0.329999,2.15853e-06,0.20103,-0.434907,0.020968,-0.350002,-0.329995,1.57228e-06,0.598069,0.360945,0.0228271,0.0500051,0.389999,2.15853e-06,-0.223284,0.360011,0.0211415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.98582,0.350005,-0.329999,2.17033e-06,0.201765,-0.435182,0.0198836,-0.350002,-0.329995,1.58087e-06,0.599127,0.361107,0.0216544,0.0500051,0.389999,2.17033e-06,-0.222626,0.360272,0.0200486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.99574,0.350005,-0.329999,2.18212e-06,0.202493,-0.435443,0.0187809,-0.350002,-0.329995,1.58946e-06,0.600161,0.361262,0.0204608,0.0500051,0.389999,2.18212e-06,-0.22197,0.360521,0.0189374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.00571,0.350005,-0.329999,2.19392e-06,0.203214,-0.435692,0.0176598,-0.350002,-0.329995,1.59806e-06,0.601172,0.361409,0.0192461,0.0500051,0.389999,2.19392e-06,-0.221317,0.360758,0.0178076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.01587,0.350005,-0.329999,2.20571e-06,0.203929,-0.435926,0.0165203,-0.350002,-0.329995,1.60665e-06,0.602157,0.361548,0.0180104,0.0500052,0.389999,2.20571e-06,-0.220667,0.360982,0.0166593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02577,0.350005,-0.329999,2.21751e-06,0.204635,-0.436146,0.0153624,-0.350002,-0.329995,1.61524e-06,0.603117,0.361679,0.0167535,0.0500052,0.389999,2.21751e-06,-0.22002,0.361192,0.0154923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0356,0.350005,-0.329999,2.2293e-06,0.205335,-0.436351,0.0141859,-0.350002,-0.329995,1.62383e-06,0.604052,0.361802,0.0154754,0.0500052,0.389999,2.2293e-06,-0.219376,0.361389,0.0143066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.04583,0.350005,-0.329999,2.2411e-06,0.206027,-0.436541,0.0129909,-0.350002,-0.329995,1.63242e-06,0.60496,0.361915,0.0141761,0.0500052,0.389999,2.2411e-06,-0.218735,0.361572,0.0131021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0557,0.350005,-0.329999,2.25289e-06,0.206711,-0.436715,0.0117773,-0.350002,-0.329995,1.64101e-06,0.605842,0.36202,0.0128557,0.0500053,0.389999,2.25289e-06,-0.218098,0.36174,0.0118789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.06565,0.350005,-0.329999,2.26469e-06,0.207387,-0.436873,0.0105451,-0.350002,-0.329995,1.64961e-06,0.606697,0.362115,0.011514,0.0500053,0.389999,2.26469e-06,-0.217463,0.361892,0.0106368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.07577,0.350005,-0.329999,2.27648e-06,0.208056,-0.437014,0.00929434,-0.350002,-0.329995,1.6582e-06,0.607523,0.3622,0.0101511,0.0500053,0.389999,2.27648e-06,-0.216832,0.362029,0.00937583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.08577,0.350005,-0.329999,2.28828e-06,0.208716,-0.437138,0.00802497,-0.350002,-0.329995,1.66679e-06,0.608322,0.362275,0.00876709,0.0500054,0.389999,2.28828e-06,-0.216205,0.362149,0.00809596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
